feature,importance
real issue,0.08189576332598386
use gun,0.08189474206523611
conservative american,0.08188182867041872
east asia,0.08187904083460654
despite repeated,0.08186709981433435
come obama,0.08186401466875087
precedent,0.08186358675111009
assumption,0.08185417217887712
polling average,0.0818479776999195
traitor,0.08182989840905468
minute video,0.08182668696711916
totalitarian,0.08182472759448887
time new,0.08182399928652054
trump warning,0.0818228295357773
authorized speak,0.08179435027024748
make better,0.08176538484498483
clinton effort,0.08175692970769638
birth certificate,0.08175140643176416
came forward,0.08174288014231242
investigation trump,0.08173670776665533
candidate time,0.08173648926101283
government contract,0.08173215552916657
polled,0.08173009809508865
decoration,0.08172630635111203
news democrat,0.08171916870200267
page following,0.08170998274842413
tripp,0.08170818018575408
regular basis,0.08170440704313345
seven percent,0.08169849110693533
harmless,0.08166950611113846
thing happen,0.08166681555472338
star trek,0.08166436096691948
help family,0.08165437358734803
company profit,0.08163750352905222
smithsonian,0.08163607395538712
continue make,0.08163455750060014
destroy america,0.08160465437770177
kkk grand,0.08160295801441088
datto,0.08157841365008177
know far,0.08157741434672283
reprimand,0.08157193857522252
involved investigation,0.08156737773265374
spaulding soul,0.08154954150371718
news network,0.08151545436170951
cop hating,0.08151137367057458
judge andrew,0.08149407652827476
group received,0.08148382851851467
healthcare million,0.08148227491172527
constitutional authority,0.08146447433928704
power packed,0.08146121383559699
library congress,0.0814574365787254
ilk,0.08145357063564165
work harder,0.08145145439726825
carson campaign,0.08144469956352425
pulse nightclub,0.08144392254474148
honor,0.08142231684765881
sander hillary,0.08141723606533027
tehran nuclear,0.08141674753258218
mag,0.08141085523505168
allison,0.08140842289381316
clinton barack,0.08140609409713223
pocahontas,0.0813985107249928
said met,0.08138814142830751
mail server,0.08138285091579084
excluded,0.08137099602822163
manufacture,0.08136181322469782
fast food,0.08136035196033373
say son,0.08134174839717384
mae freddie,0.08132112824463884
medium ignores,0.08132080870526269
wrenching,0.08131735204610183
excellent job,0.0813160021696883
culturally,0.08130974056619997
train wreck,0.08130471265133099
tax million,0.08128542433657947
thousand email,0.08128515071015738
entire nation,0.08126515564605477
confederacy,0.08125185390783861
public figure,0.08124052720574647
naive,0.08123811576607315
taken action,0.08121414575269117
nh,0.08121104491071891
altering,0.08120662941680376
texas austin,0.08119698358856985
shortage,0.0811808828543823
million woman,0.08116288567107965
lutheran,0.08115504347514345
sater,0.08115264491958413
california republican,0.08114922427346623
time told,0.08114906094725674
pro choice,0.0811413749077179
exempt status,0.08112585421549985
exxonmobil,0.0811041942083996
senator paul,0.08109302132101383
respective,0.08107471911365802
coined,0.0810691261198775
view people,0.08105550312433378
president national,0.08104638306054124
trump lot,0.08104121916669682
damage control,0.08102744414982874
opined,0.08102170093996126
war aggression,0.08101315574861438
smackdown,0.08100942936792661
central park,0.08100275951778549
handled,0.08099222865745305
cover trump,0.0809891913935743
congressman steve,0.08098721489854124
deal like,0.08097475664449603
beheading,0.08097284196373764
according press,0.08096514778589856
rebel force,0.08093866218569146
nordic,0.08091549949402936
mouthed,0.08091211807842082
week left,0.08090109370470551
wife child,0.08088070862296454
serviceman,0.08088022322978412
pigford,0.08087962432155044
safeguarding,0.08085672361349272
watch obama,0.08084794620012745
going trump,0.0808455220066952
change party,0.0808439598196021
military budget,0.08083989037169254
ethan miller,0.0808364487345995
democrat operative,0.08082081145179992
aide huma,0.08080759783602645
fakenews,0.08080073747358561
nonexistent,0.08079853910586585
voodoo,0.0807878073331108
state federal,0.08078483523522227
know truth,0.08076084909762608
shooting occurred,0.08076043764912573
costa rica,0.08076040566957772
rica,0.08076040566957772
hope getting,0.0807565231621033
supporting donald,0.08075205734531632
spillway,0.08074816320077309
trump man,0.08072341765560956
told cbs,0.08069414722757143
trump responds,0.08068135071586242
cover cost,0.08067633026298054
kickback,0.0806664206462688
billion federal,0.08066627381272612
senator arizona,0.08066395722358609
cks,0.08066011355962087
glowing,0.08065496509821299
welfare program,0.08065489606510186
baio,0.08064175741965267
dwight,0.08063402790328704
discarded,0.08061841258499294
electronic device,0.08061770369556456
force according,0.08061647720853374
thousand thousand,0.08059097672106336
people like,0.08058785776516991
rank,0.08056981830399974
world today,0.08056949106796678
diamond,0.08056660047528882
event held,0.08055673309632753
john koskinen,0.0805355333550724
destructive,0.08052672328407193
advisory board,0.08046574047779052
nazi,0.08044252240533384
clinton political,0.08043833931259455
popcorn,0.08042873394612332
video taken,0.0804095748462617
following shooting,0.08040476345018026
department fbi,0.08039440427011073
military support,0.08039093073784642
facing charge,0.08037933870775596
pushback,0.08037601303273391
zeifman,0.08037369672230628
wtc,0.0803717473584263
white cop,0.08036280726515957
governor mansion,0.0803612401215337
news hillary,0.08035311392372069
vocabulary,0.08035286249978768
improperly,0.08034668905244718
lead level,0.08034444603794323
claw,0.08034317307303836
governor snyder,0.08034290156321061
cnn new,0.080314922950061
speeding,0.08030696996091272
teamed,0.08030657102315125
couple month,0.08030497884721388
start taking,0.08029721691525515
financial sector,0.08029395162924007
indymac,0.08029332044094306
really good,0.08029054263241565
new threat,0.08027955524152944
hatch utah,0.08026333822631578
time happened,0.08025903890943897
trump stated,0.08025417657954695
apprehension,0.08025220661479582
headache,0.08024791233549956
demanding answer,0.0802337853479467
people united,0.08023134777837006
sentence commuted,0.08022845782629891
federal authority,0.0802230378764925
taxpaying,0.08022059936363078
wing medium,0.0802101286575217
talking people,0.08019923984484847
lose million,0.08017335433984346
rnc chairman,0.08017048514780352
mark anderson,0.08016670538713329
ripping,0.08016483316778247
day secretary,0.08016164731282326
difficult decision,0.0801534150471433
video disturbing,0.08013744277495705
predicting,0.0801338376085479
qualified job,0.08012690195265167
collude,0.08010822592187401
nominee supreme,0.0800918798729427
prime example,0.08008949039539914
qaeda syria,0.08005962262139378
state district,0.08005352327377119
play,0.08004618852467504
dan scavino,0.08004170851333658
preaches,0.08002910244674336
immense,0.08002649191528556
spouting,0.08000599528356019
empirical,0.07999302571886684
trump behalf,0.07996892474448622
government trump,0.07996697381568706
host chuck,0.07996624221574308
campaign source,0.07995824075345032
merrick,0.07994909732700428
late saturday,0.07994598528896486
gain vote,0.07993908708971002
vanessa beeley,0.07993164074512703
drown,0.07992131663882625
white man,0.07991803128835909
flavor,0.07990492450139175
politician like,0.07988853031787636
layoff,0.07988689335534986
community like,0.07987395432321284
creative common,0.07987242594059812
second source,0.07985861764609917
saying work,0.07985659668935893
said doubt,0.07985428520975978
wing extremism,0.07985418664531009
legion,0.0798539341106965
left want,0.07984211885187086
vacationing,0.07982955766674994
lemonade,0.07981886190759428
marsha blackburn,0.07980254379579094
marrying,0.0797931836335723
fund used,0.07978541118256474
feel bern,0.0797676235939162
democratic process,0.07975470469074775
able use,0.07974979731681898
racist xenophobic,0.07973835970388253
east aleppo,0.07972944359427638
met fury,0.07972161930068186
role government,0.07972076140872222
inciting violence,0.0797189930888559
law suit,0.07971890479814953
hour hour,0.07970584088049265
owing,0.07970443176114736
jackass,0.0796868642300622
hurricane relief,0.07968276174841726
express purpose,0.0796695938428459
legal illegal,0.0796635633642378
warned president,0.07966242352023493
like china,0.07965590208831393
wing political,0.07965312326280004
obama left,0.07964641738350801
image zach,0.07964626113372501
collusion russian,0.07962683826792587
shayrat,0.07960196059924005
death american,0.0795983802995385
domestic terrorism,0.07958591507662681
parliament government,0.07958009099742938
unanswered,0.07957899695774678
possesses,0.07957344801436748
leg,0.07956064927943839
giving speech,0.07955920517622637
soul east,0.07955770485710104
mortgage,0.07955335170380767
en gb,0.07954577547288151
gb sdk,0.07954577547288151
worldview,0.07954428549777748
cue,0.0795341595636409
bila,0.07952841536700407
stand national,0.07950543078139691
care reform,0.0795040144221345
like john,0.07950384944662083
sector worker,0.07948859029071735
missile icbm,0.07947874150529058
making america,0.07945530127554236
thanks trump,0.07945470236294355
american mirror,0.0794464314350788
trump bashing,0.07943170288278631
claimed trump,0.07942030120486687
sure american,0.0794130993756523
university case,0.07941046799261756
heating,0.07939020996469504
mike huckabee,0.07938732969670079
international criminal,0.07935751184849069
grad,0.07935507197103063
scathing,0.07933909930396355
dick cheney,0.07933869644697113
going worse,0.07932280201383463
coming soon,0.07931441361441659
favor president,0.07931369020760733
left think,0.07930136141419634
president fact,0.07929871518070296
accomplish,0.0792948008357542
north atlantic,0.07928738598960026
secretary josh,0.0792872411067791
health insurance,0.07928171134939932
plan dismantle,0.07927522594523823
pretext,0.07927495892699536
defend president,0.07927478515767991
merrick garland,0.07926423476556319
job donald,0.07926105693082809
greenfield,0.07925588209690228
taiwanese,0.07925557649125674
insurance exchange,0.07925195663940401
trump rhetoric,0.0792454115065408
way american,0.07923166380184227
poll hillary,0.07919523920147246
voter roll,0.07919355427048944
senior director,0.07919334646694602
wisdom,0.07917866862919395
second class,0.07917723291848579
oblivious,0.07917046528941636
speculated,0.07916236680270353
shout poll,0.07915596062142036
clean,0.07910549425587109
leftist democrat,0.07910378639999688
inaccurate,0.0790913875916833
diminishes,0.07908738248716268
surface,0.07908505590497303
increase chance,0.07908396525530745
trump spokesperson,0.07907751330565208
according buzzfeed,0.07907050174342586
vote president,0.07906153927524072
incompatible,0.07905198117406431
approved legislation,0.07904138059859761
elizabethforma,0.07903983839130038
warren elizabethforma,0.07903983839130038
house called,0.07903448508360203
blast trump,0.0790338809376164
president state,0.0790250807672851
party good,0.07901913568870354
amnesty program,0.07901834032388413
conjunction,0.07901393774355264
real news,0.07901108200975893
state recent,0.07900098122755526
seven country,0.07899998066233993
whereabouts,0.07899435368594229
world come,0.07898536373913045
bulletin,0.07898474025563908
russia connection,0.07898089676262952
citizen vote,0.07897908472058394
second quarter,0.07895077570024348
read syria,0.07894848331927468
machination,0.07892073653693811
empathy,0.07891947475563119
story news,0.07891705358128345
escalating,0.07891090273088688
candidate democrat,0.07890557718433239
law court,0.0789029086656586
appealing,0.07889448568061795
told judge,0.07889292389607866
aborted baby,0.0788830841104235
time article,0.07888296296040061
belief trump,0.0788745334254193
believe donald,0.07886796898295396
ethic lawyer,0.07885107505740378
trump yes,0.07885059173897738
progressive cause,0.07884280379899739
trump railed,0.07882552755228493
jill mccabe,0.07881647501896413
chicken,0.07879941389390645
trump illegal,0.0787799128331532
best news,0.07876575967589047
cnn chris,0.07876138884126008
american year,0.0787539164675359
performs,0.07873785275907742
friday federal,0.07873323206800514
director office,0.07873093549473595
lady liberty,0.07872039326303662
story facebook,0.07870767030670903
leftist agenda,0.07870318392248862
lot like,0.07869262702784847
butcher,0.07867943655647978
assaulter,0.07867433016829296
ban gun,0.07865733971393443
robo,0.07865728241834499
federal election,0.0786323462901361
cheat,0.07863023479854
martin said,0.07858705949545017
friend say,0.07858104481645699
news american,0.07857848893591532
apocalypse,0.07857620891521751
free stuff,0.07857320579045445
closer look,0.07857298043528875
expense,0.07856271977221232
nominated president,0.07854772215689257
hash,0.07853013200834803
outlier,0.07852260121292912
day watch,0.0785162931518622
sticking,0.07851524684675719
room turn,0.07851158076433949
talk people,0.0785089002714488
bi partisan,0.07850616565199572
pdf,0.07850269616725693
instruction,0.07850164571128712
people feel,0.0785006910044246
throwing temper,0.0784988719359713
white police,0.07848785754931273
valid,0.07848651525466585
uruguay,0.07848306716149707
marshawn,0.07847977300505027
election run,0.07844490315685408
dick,0.07844142748042297
mean president,0.0784272897453215
appoint supreme,0.07839136786920647
went wild,0.07838851966343242
happier,0.07838623068987334
report say,0.0783830327415086
professed,0.07838276087964233
whoop,0.07838068192871424
amicus,0.07837832877746943
decided make,0.07836884020388094
point donald,0.0783662514284688
vltchek,0.07836426583493437
official white,0.07835614269195294
know hillary,0.07835071793166062
special group,0.07834457207193614
low level,0.07834351122408365
basically saying,0.07834182646873968
trade united,0.07833248478827186
pumped,0.07833030569453228
cbsnews,0.07832339707074128
evolution,0.07832216479547534
vote candidate,0.07832017497050968
scotus nominee,0.07831534706429973
fanning flame,0.07831200094438098
asking trump,0.07829617664507839
jackposobiec,0.07829342299181269
oic,0.07828948216358383
inexperienced,0.07828767551094437
pursuant,0.07828012033219788
syria file,0.07827548950340243
want consider,0.07827474458098688
hearing held,0.07827391979720681
overwhelmed,0.07826863763191722
talk host,0.07825748297247491
got bad,0.07825556424496465
innocent people,0.07825013408037818
security american,0.07823831649905537
reportedly said,0.07823563818921483
lend,0.07822694528455613
trunk,0.07820889522491818
chris stevens,0.07819101611303647
run campaign,0.07818567669998767
evidence trump,0.07817752896892816
party donald,0.07817523077114188
abdomen,0.07816748442938445
joined special,0.07815528025588836
bogus,0.07815276036862477
parent student,0.07814798675988346
hillary got,0.07812768163646429
toast,0.07812691732331856
scaramucci said,0.07811818501523365
broadstreet zone,0.07811468028668582
broadstreet,0.07811468028668582
sander supporter,0.07811225562203858
posobiec jackposobiec,0.07810231705413845
kkk member,0.07809850434790784
pleasure,0.0780951393221811
racial preference,0.07809396127880891
aiding abetting,0.0780571399632219
relationship russian,0.07804480244905368
syrian border,0.07802442322682526
family community,0.07802115866032244
discredited,0.07801993534650989
rachael,0.07801737489014283
hillary lying,0.07800304141603674
power hungry,0.07800204565929494
official charge,0.07799647327245995
criminal alien,0.07797802628894115
spectacularly,0.07796651275352273
minority,0.07796090292257565
russian iranian,0.07792906014100527
number refugee,0.07792635136297446
russian government,0.0779254116625859
al green,0.07792118941860277
pride flag,0.07789690510278666
uttered,0.07789418274315055
rosie donnell,0.07788039155222953
people house,0.0778757484531106
security dhs,0.07787169210257153
crazed,0.07786725051117181
tragically,0.07784673877339647
report donald,0.07784660355382199
shultz,0.0778449857331854
laura,0.07784010999319138
clinton really,0.07783223977968856
police raid,0.07783007000274886
clinton bush,0.07782820491557482
oh god,0.07782591340268687
gibson getty,0.07782335097836034
law allowed,0.07781559831239586
lanza,0.0778070967933435
reason donald,0.07780575081290399
golden globe,0.07780252776692564
tech news,0.07779507871515261
patricia,0.07777834299629101
matt lauer,0.07777514996647565
aguilar,0.07776113182834775
day weekend,0.07775381430030087
franklin county,0.07774625284677253
result trump,0.07774571949935165
possession firearm,0.07774031663843711
saying hillary,0.07773849932446175
announced run,0.07773604853656395
killed illegal,0.07773306199467646
parted,0.077728891983075
save life,0.07772115003840735
going change,0.0777132880160004
candidate candidate,0.07770053595659787
thankful,0.07769582408730846
kyle,0.07768659253019632
released email,0.07768474194945672
nominee republican,0.07766604374326996
image sara,0.0776657801088234
twitter timeline,0.07766116874388493
wednesday join,0.07765768978764562
est wednesday,0.07765768978764562
shipping,0.07765026742176413
assumes,0.07764954413403032
live free,0.07764915792086498
said military,0.07764819513296935
source inside,0.07764043659212358
encompassing,0.07763523806111391
look trump,0.07763418391348931
people live,0.07761574781864952
time past,0.07759571393793387
vp pick,0.07756700414467634
national news,0.07755405542922168
class citizen,0.07755249987590568
erin burnett,0.07755061974329795
political point,0.07754334317053756
brainwashed,0.07754101024149716
organization world,0.07752963841631022
et pm,0.0775295181750895
pm pt,0.0775295181750895
raza,0.07752529165288781
cpac,0.07752509543843407
brock,0.07751509313333133
otms,0.07751332394010405
house freedom,0.07751162194171292
bar association,0.07750286544894486
seeking block,0.0774979870983128
seuss,0.0774870698830942
court case,0.07748138406126125
tom fitton,0.07745861932626541
like guy,0.07745831380478006
harvard law,0.07743784922532078
forced pay,0.07742248414588836
matter terror,0.07742075443690093
usual gnashing,0.07740820868701793
turn tune,0.07740820868701793
trust week,0.07740820868701793
boil analysis,0.07740820868701793
animal social,0.07740820868701793
hang acr,0.07740820868701793
teeth political,0.07740820868701793
week boil,0.07740820868701793
tune hang,0.07740820868701793
make thing,0.0773949143109834
deal according,0.07737423448170043
khan family,0.07737313339150995
football game,0.07736455588929131
second thought,0.07736182557591732
killing unarmed,0.07734566395501297
dorm,0.07733924575509789
islamic relation,0.0773366129091647
ngo,0.07733545876488708
kingpin,0.07732274262020729
ahmed mohamed,0.07730455532182402
dollar donation,0.07728566783751871
house paul,0.07728100708057059
obama stop,0.07727522785270456
amok,0.07727475759581853
launcher,0.07727379682588033
bodily harm,0.07724284508562841
general mattis,0.07723542676237419
enjoy reference,0.07723503724769867
fingerprint,0.07723482349834802
fbi wanted,0.07723238943113091
mr rosenstein,0.07722660762882605
obnoxious,0.077217215693843
feel free,0.07721558055930829
bona,0.0772108437027084
election observer,0.0772092223056842
maintenance,0.07720843904423406
bloodbath,0.07720570402173636
bring gun,0.07720379676474719
abbott said,0.07720162799720158
ryan speaker,0.07715205311299678
tax burden,0.07714468866346894
tell different,0.07714030002435622
bradford,0.07713459906444035
american tribe,0.07710905470714968
thomaswictor october,0.07710835562204604
mature,0.07707938776068048
senate approval,0.07707202108382515
goper,0.0770711166124865
interference presidential,0.07706164211127597
scolded,0.0770615275004097
punched,0.07706083969830081
scammed,0.07705952303521868
vanessa,0.07705152818238162
young muslim,0.07703983137228672
past weekend,0.07701520070027884
stop donald,0.07701016358599769
sense gun,0.07697656822259336
power political,0.07697043287728078
ivana trump,0.07695955372045456
international coalition,0.07695470198939333
verbally,0.07693561389895744
outta,0.07692400028540551
spends,0.07691997578383643
stop using,0.07691492370545384
net worth,0.07691292523992342
song,0.07691171927141142
mr cruz,0.07690288790035053
willing pay,0.0768952495203825
undermine trump,0.07689321501995255
right lgbt,0.07689307438827196
kingdom saudi,0.07689090368035532
school shooting,0.07688321971143718
hina,0.07687755845649123
doocy,0.07687516935377155
discredit,0.07686802543196294
lot problem,0.07684322552978688
loot,0.07684246888371339
homeless man,0.0768411096040275
analysis usual,0.07683902017539902
game,0.0768190232507734
logical,0.07680530977363603
defined,0.07680377914973527
deleted,0.07679876880710645
dr carson,0.07678476557991629
tie hillary,0.07677606096634321
earning,0.07677205986583129
california rep,0.07671898967510606
kelli,0.07670481049053816
want believe,0.07669503457131999
grisly,0.07669115453180134
gw,0.0766742697215393
advisor michael,0.07666899680234826
rip obama,0.07664024125761773
good sign,0.07663805744949595
independent republican,0.07663477266248162
new cold,0.07661818041116346
terry,0.07660783239667981
worst president,0.07660286090969318
video medium,0.07659009911076751
refugee country,0.07658376498973796
way going,0.07658158686759306
military intervention,0.07657538049264344
champ,0.07655842211373176
ur,0.07655417483072549
sidney,0.07655222523151582
statement read,0.07653396805031361
read entire,0.07652520467805914
state college,0.07651768940975018
charlottesville va,0.07650024643730381
literally said,0.07643533266772014
program snap,0.07643137648074143
friend host,0.07642882245629581
shoved,0.07642198570886723
point time,0.07640754993136528
responsive,0.0764025049899456
senate plan,0.07639164040145138
alt right,0.07638108303452511
said according,0.07637918213622596
dni,0.07637229670342038
make think,0.07636518901056817
thing obama,0.07634780276277989
hannity fox,0.07634627456947111
diplomatic pressure,0.07633548825864012
help american,0.0763304698376014
material support,0.07631304080691664
ayatollah ali,0.07631196266170058
member military,0.076292931280749
earhardt,0.07628436525820116
change denier,0.0762763638673336
montgomery county,0.076271705021891
rep scott,0.07626996333261915
said stay,0.0762558314742515
allowed happen,0.07625038153182499
monmouth,0.07622229393538178
night donald,0.07620643931083293
repeating,0.0762030296729507
election country,0.0762011133735173
gave interview,0.07619685375913245
certain group,0.07618299756612369
help trump,0.07618042384736247
trump husband,0.07614889409229668
underperforming,0.07614842135581931
joshdcaplan june,0.0761468388766339
deem,0.07614265744224914
sucked,0.0761404365101293
putin puppet,0.07613859298583817
dylann,0.07613809432272152
friend family,0.07612872359012718
line people,0.07611757060479275
american voting,0.0761158070413806
stu,0.07609956169730644
republican running,0.07607790573800131
insurance state,0.0760587054388719
member congressional,0.07604796486559816
gazette,0.07602533757426196
trump step,0.07602082371856785
invoking,0.0760039335588007
charged count,0.07600286118817393
suppose,0.07599318019060308
nonviolent,0.07599243222377353
obama ally,0.07597948511659613
overturning,0.0759683097837148
cpd,0.07596592499572635
defamation,0.07596146721188875
artificial,0.07595970066127612
congress investigate,0.07592835975661677
great way,0.07592756722494545
agency like,0.07592502631970986
greenwald,0.07592218988197344
quit job,0.0759200454486061
look closely,0.07591560608053212
conservative medium,0.0759154084176799
security united,0.07590557907822697
single day,0.0759018878475148
wig,0.07589028679082362
government help,0.07588639453295608
mistrial,0.07588581892789224
encouraged,0.07587484748187043
said leaving,0.07587200190409105
natural cause,0.07587017183081929
uncontrolled,0.0758536698231788
following scheduled,0.0758485481897458
jabhat,0.07584623040054174
russia involvement,0.07584407694613898
time tell,0.07584110280987684
concussion,0.07582995770397923
publish,0.07582600552213689
tennessee republican,0.07582576952084173
stint,0.07582301550039328
watch new,0.07581915982116864
investigative journalist,0.0758175472228292
tb,0.07579841100351808
hell going,0.07579536832477979
booed,0.07578731789326972
angeles,0.07577698359939791
budget shortfall,0.07576149961967947
jim comey,0.07575909764976535
weaver said,0.07575408359452368
billion tax,0.07575203213313621
grassroots movement,0.07574933910605043
david petraeus,0.0757363846541116
russia news,0.07572764582689849
stamping,0.07572044174450272
crime rate,0.07571960430741091
gotcha,0.07570541270091409
said home,0.07570195657828534
sonoma,0.07568703368608953
rest america,0.0756833472478432
judicial branch,0.07567952311418799
obsessing,0.07566246422050481
mismanagement,0.07564640861552613
week week,0.07564212347754319
absentee ballot,0.07563807739568533
disguised,0.07563472401768884
labor force,0.07563017409279867
watch watch,0.07561893353829428
nation islam,0.07561743700543805
yes trump,0.07561585075730796
change year,0.07561413325051884
american intelligence,0.07561259020342491
err,0.07561210125897336
counsel trump,0.07560896710314953
critical issue,0.0755887892785951
fact russia,0.07558446881564794
reached new,0.07558265674518143
malware,0.0755671255810202
governor state,0.07554898416998013
committee benghazi,0.0755467355694907
hamann,0.07553928914315548
comment video,0.07553488189418711
proceeds,0.0755331634153614
court united,0.07552842814605105
taking new,0.07552423121653691
induced,0.0755227422026172
repeal obamacare,0.07552079300304008
clear violation,0.0755036228915992
europe america,0.07548874744653818
question raised,0.07548818033197324
government charge,0.07548452791619689
law video,0.07548131319962768
playing game,0.07547702467717059
video bernie,0.0754759933667557
important people,0.07547597313391374
actually said,0.07547342561311535
big lie,0.07546618332937192
vietnamese,0.07544994296045128
clinton candidate,0.07544843016867002
maria bartiromo,0.07544110044851185
matter activist,0.07543351309065116
titan,0.07542872584490933
sends message,0.07541337357188611
brilliance,0.0754069614708489
republican actually,0.07540638698084741
crosstalk,0.07540403367935525
appearing,0.07538669173010804
like senator,0.0753783110427739
ammon ryan,0.07537627086859425
fundamentalist,0.07536901064076482
victim police,0.0753608201002115
premiere,0.07535515220254779
unloaded,0.0753464156738719
loophole,0.07534493019853215
climate scientist,0.07531793104651414
sentenced month,0.07531010007073972
flatly,0.07530746918361952
argues,0.07530644141394975
aslan,0.07529686627535102
billed,0.07528540818311774
operating,0.07528290809222725
despite claim,0.07526850322751936
accused rapist,0.07525479070218634
state trying,0.07523122592424517
think know,0.07522588282033024
perpetuated,0.07520991416739134
press time,0.07520769642146881
funded organization,0.07520629074845119
productive,0.07518686495156057
offends,0.07517871591468477
mosque,0.07516975357671887
report white,0.07516639392721508
mobility,0.07516438195439491
information request,0.07516241344204484
democracy alliance,0.0751532959441301
relation moscow,0.07514071618482081
trump best,0.07513551591594766
answering question,0.07513119057705614
nation year,0.07511917888221793
inspire,0.07510855262591251
iran supreme,0.07509588697588072
trump travel,0.07508169621193928
leader expected,0.07507140759524233
america featured,0.07506940188552469
massive influx,0.0750660753221742
western hemisphere,0.07505953981261279
moore capito,0.07505358195401532
endangering,0.07503109234553205
past decade,0.07502820327065311
club growth,0.07501982128456204
right year,0.07501409486103082
hit piece,0.07501265682569745
claimed obama,0.07498107062799322
podesta group,0.07497663047661023
desperately need,0.07497083105971301
museum african,0.07496331391887359
tamir,0.07495422766436467
poop,0.07494795166631933
said mateen,0.07493852162051759
oprah winfrey,0.07492648699769662
vip,0.07492604770021274
pac,0.07491360489215808
apr,0.07487702106714522
propensity,0.07485492478220034
need taken,0.07485098497916572
underpinned,0.07483852387733882
aipac,0.07481658536429721
host mika,0.07479398494752593
hall meeting,0.07476893973848828
embarrasses,0.07475420855398142
florida senator,0.07473727009748353
multinational corporation,0.07473232204121094
question donald,0.07472023571786947
black brown,0.07471403338092325
year like,0.07471333247046512
hedman,0.07470366769691128
monstrous,0.07468841006590461
pritzker,0.07468207170456723
swipe,0.07467454357168354
texas school,0.07466651396091253
lying medium,0.0746464965438846
end trump,0.07464549572332896
obama time,0.07464125205425613
whistle,0.07463662636586965
republican primary,0.07463620601698992
tax document,0.07463354747400523
fend,0.07463332904528953
spy christopher,0.07463277333367928
riddled,0.07463070404510933
working group,0.0746288209462554
asked think,0.07462163621957366
american dream,0.0745930209901655
entertainer,0.07459148220586316
grocery store,0.0745804418550388
woman life,0.07457424206423839
lined,0.07457029630647924
guided missile,0.07456522082676868
whilst,0.07456177585342437
influenced,0.07455991105880169
underbelly,0.07455612115802293
instinct,0.07455364134428229
true american,0.0745439667597553
hotly,0.0745255857493878
blurted,0.0745213609791631
blackwater,0.074517240689954
swede,0.07451081826439572
state party,0.0745074110317066
white america,0.074507182198217
investment fund,0.07450689284092145
current event,0.0744920955996233
right civil,0.07447510102812928
cked,0.07447477345625735
able speak,0.07447365652301088
tweet video,0.07447023792279363
boston police,0.07446287116152513
make statement,0.0744439743828327
foster death,0.07444071272828467
plan attend,0.07443911875050194
relax,0.07443213433746373
like make,0.07443027467787453
darling,0.07442861575168702
lie hillary,0.0744245419356713
holloway,0.07441410325001348
libya syria,0.07441247008718611
welfare benefit,0.07440817363229611
agent said,0.07440223614301317
cure,0.07439257397086642
beckel,0.07439204103512423
trump ridiculous,0.07438001447796835
shaking head,0.07437636494910231
bargain,0.07437212459778035
iraqi troop,0.07437189384094717
justice said,0.07436533529937964
violating,0.07436290927380294
furthermore trump,0.0743590817982076
lent,0.07435834438420037
flier,0.07434599570164067
year following,0.0743304980102885
applies,0.07431591858158824
information donald,0.07430576417143624
duh,0.07429318872464374
nypd officer,0.07428569721755451
state india,0.07426777927652765
woman make,0.0742676015934782
ainsley earhardt,0.07426535549803973
security service,0.07426488233733967
restriction iran,0.07426336048135745
corresponding,0.07425730207666807
savior,0.07425398931186404
report clinton,0.07424209188003261
soul,0.07424036460108858
city new,0.07422778532950174
american great,0.07421529660251706
vocally,0.07421248265030861
satisfying,0.07419373209239656
woman vote,0.07415999376445884
thought prayer,0.07415946730576596
public statement,0.074158966313056
cleveland police,0.07415767498786761
gunshot wound,0.07414768393110363
clip trump,0.07414657225151128
erasing,0.07414250255345033
committee member,0.07413465051252466
bolduan,0.07413108011078841
state declared,0.07413060441385429
people say,0.07412407335615769
corroborate,0.07410004245452483
woman wearing,0.07409608311851795
appreciation,0.07408236943605663
flip flop,0.07408098510960026
becker,0.07408061260556123
militia member,0.07407560860276281
republican passed,0.07407214811984782
change heart,0.07407159399586881
republican way,0.07406632776410539
abetting,0.07406625180900495
state funded,0.07406155231554735
local economy,0.07404021297716762
tangled,0.07404015632233711
shepard smith,0.07402635643521709
isi video,0.07402159670557601
mk,0.074016941916177
conservative america,0.07399721085265001
tip iceberg,0.07398312015355278
university wisconsin,0.07398106227144814
pacific command,0.07397545017290501
black person,0.07397040475607476
trump lying,0.07396562433684496
tenn,0.07395512747551976
snoop,0.0739358126305725
russian investigation,0.07392875310655346
want stop,0.07392770873343785
sens,0.07392700066416177
grizzly,0.07392544505089799
know sure,0.07392507225091957
fast forward,0.07392030636068342
posting photo,0.07391643639661112
capture embedded,0.07391602228995056
ripple,0.07387828095868473
win november,0.07387611450614406
national wildlife,0.07386531341392548
showing support,0.07385895720436081
salda,0.07385709759413324
signaling,0.07385332992170847
said ambassador,0.07383244379566167
woodwork,0.0738291218874144
political medium,0.07379697748565651
ago,0.07379628725903035
big mouth,0.07378934747145713
west wing,0.07378516320877186
unreasonable,0.07375509952616226
delicious,0.07375157353327388
anti police,0.07375115912191371
occupying,0.07374794649732272
aforementioned,0.07374698001691463
got caught,0.07373841904047641
want away,0.07373749002593127
armed north,0.07372673287403327
medium claim,0.07371568950001452
right going,0.07371382410546065
bending,0.07371176353194213
